place_id,name,opening_hours.weekday_text,permanently_closed,adr_address,url,geometry.location.lng,geometry.location.lat,plus_code.global_code,formatted_address,rating,wheelchair_accessible,user_ratings_total,price_level,address_components,vicinity,plus_code.compound_code,scope,website,business_status,types
ChIJvw5uZmcfB0cR4YGRPNyzqpA,Restauracja Bulvar,,,"<span class=""street-address"">Łużycka 35</span>, <span class=""postal-code"">66-400</span> <span class=""locality"">Gorzów Wielkopolski</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=10424342045992780257,,,,"Łużycka 35, 66-400 Gorzów Wielkopolski, Poland",4.6,,42,,"[{'long_name': '35', 'short_name': '35', 'types': ['street_number']}, {'long_name': 'Łużycka', 'short_name': 'Łużycka', 'types': ['route']}, {'long_name': 'Gorzów Wielkopolski', 'short_name': 'Gorzów', 'types': ['locality', 'political']}, {'long_name': 'Powiat Gorzów Wielkopolski', 'short_name': 'Powiat Gorzów Wielkopolski', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubuskie', 'short_name': 'Województwo lubuskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '66-400', 'short_name': '66-400', 'types': ['postal_code']}]","Łużycka 35, Gorzów Wielkopolski",,,http://www.hotelbulvar.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ40zCIccZB0cRupS7xEYff4s,Z drogi na pierogi,,,"<span class=""street-address"">Gorzowska 60</span>, <span class=""postal-code"">66-450</span> <span class=""locality"">Jenin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=10051787282123035834,,,,"Gorzowska 60, 66-450 Jenin, Poland",4.7,,830,2,"[{'long_name': '60', 'short_name': '60', 'types': ['street_number']}, {'long_name': 'Gorzowska', 'short_name': 'Gorzowska', 'types': ['route']}, {'long_name': 'Jenin', 'short_name': 'Jenin', 'types': ['locality', 'political']}, {'long_name': 'Powiat gorzowski', 'short_name': 'Powiat gorzowski', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo lubuskie', 'short_name': 'Województwo lubuskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '66-450', 'short_name': '66-450', 'types': ['postal_code']}]","Gorzowska 60, Jenin",,,https://www.facebook.com/pages/category/Family-Style-Restaurant/Z-drogi-na-pierogi-102349778571299/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJczsLr8p_4kYRJnZIiqfR3R4,KINGYO Restauracja Japońska,,,"<span class=""street-address"">Bolesława Chrobrego 5</span>, <span class=""postal-code"">10-033</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=2224164308500641318,,,,"Bolesława Chrobrego 5, 10-033 Olsztyn, Poland",4.5,,653,2,"[{'long_name': '5', 'short_name': '5', 'types': ['street_number']}, {'long_name': 'Bolesława Chrobrego', 'short_name': 'Bolesława Chrobrego', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-033', 'short_name': '10-033', 'types': ['postal_code']}]","Bolesława Chrobrego 5, Olsztyn",,,https://www.kingyo.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJBZalUdF-4kYRBUB5IpMT5Ec,Greco,,,"<span class=""street-address"">Staromiejska 16</span>, <span class=""postal-code"">11-041</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=5180286994042404869,,,,"Staromiejska 16, 11-041 Olsztyn, Poland",4.4,,1331,2,"[{'long_name': '16', 'short_name': '16', 'types': ['street_number']}, {'long_name': 'Staromiejska', 'short_name': 'Staromiejska', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '11-041', 'short_name': '11-041', 'types': ['postal_code']}]","Staromiejska 16, Olsztyn",,,http://www.grecja.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJI40TJNR-4kYRA3yxf2S7P3I,Cudne Manowce,,,"<span class=""street-address"">Bolesława Chrobrego 4A</span>, <span class=""postal-code"">10-033</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=8232504684170017795,,,,"Bolesława Chrobrego 4A, 10-033 Olsztyn, Poland",4.7,,3167,2,"[{'long_name': '4A', 'short_name': '4A', 'types': ['street_number']}, {'long_name': 'Bolesława Chrobrego', 'short_name': 'Bolesława Chrobrego', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-033', 'short_name': '10-033', 'types': ['postal_code']}]","Bolesława Chrobrego 4A, Olsztyn",,,http://www.cudnemanowce.pl/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJv2LhyOB-4kYRi5Y4qlENbpM,Restauracja „Przystań”,,,"<span class=""street-address"">Żeglarska 3</span>, <span class=""postal-code"">10-160</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=10623443215412926091,,,,"Żeglarska 3, 10-160 Olsztyn, Poland",4.5,,4232,3,"[{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Żeglarska', 'short_name': 'Żeglarska', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-160', 'short_name': '10-160', 'types': ['postal_code']}]","Żeglarska 3, Olsztyn",,,http://www.przystanolsztyn.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJpd2eyb5_4kYRGHFEzLHKjTk,Karczma Nad Łyną,,,"ul, <span class=""street-address"">Hugona Kołłątaja 11</span>/12, <span class=""postal-code"">10-034</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=4147193696863154456,,,,"ul, Hugona Kołłątaja 11/12, 10-034 Olsztyn, Poland",4.7,,2781,2,"[{'long_name': '12', 'short_name': '12', 'types': ['subpremise']}, {'long_name': 'ul', 'short_name': 'ul', 'types': ['point_of_interest', 'establishment']}, {'long_name': '11', 'short_name': '11', 'types': ['street_number']}, {'long_name': 'Hugona Kołłątaja', 'short_name': 'Hugona Kołłątaja', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-034', 'short_name': '10-034', 'types': ['postal_code']}]","ul, Hugona Kołłątaja 11/12, Olsztyn",,,http://www.karczmanadlyna.com/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJjTz1ai154kYR9A_W1SYA6lQ,"Restauracja Nowoczesna Olsztyn - przyjęcia, wesela, chrzciny",,,"<span class=""street-address"">Kołobrzeska 1</span>, <span class=""postal-code"">10-442</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=6118703210532573172,,,,"Kołobrzeska 1, 10-442 Olsztyn, Poland",4.6,,117,,"[{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Kołobrzeska', 'short_name': 'Kołobrzeska', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-442', 'short_name': '10-442', 'types': ['postal_code']}]","Kołobrzeska 1, Olsztyn",,,https://www.restauracjanowoczesna.pl/,OPERATIONAL,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
ChIJS3wRLdd-4kYRAL_FLeDDTCk,Casablanca Restauracja,,,"<span class=""street-address"">Zamkowa 5</span>, <span class=""postal-code"">10-074</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=2975968821393080064,,,,"Zamkowa 5, 10-074 Olsztyn, Poland",4.6,,1979,2,"[{'long_name': '5', 'short_name': '5', 'types': ['street_number']}, {'long_name': 'Zamkowa', 'short_name': 'Zamkowa', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-074', 'short_name': '10-074', 'types': ['postal_code']}]","Zamkowa 5, Olsztyn",,,http://www.casablanca.olsztyn.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJa5lUANR-4kYR8RdTaCLDMks,Misa,,,"<span class=""street-address"">Joachima Lelewela 7</span>, <span class=""postal-code"">11-041</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=5418607854226708465,,,,"Joachima Lelewela 7, 11-041 Olsztyn, Poland",4.1,,1617,2,"[{'long_name': '7', 'short_name': '7', 'types': ['street_number']}, {'long_name': 'Joachima Lelewela', 'short_name': 'Joachima Lelewela', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '11-041', 'short_name': '11-041', 'types': ['postal_code']}]","Joachima Lelewela 7, Olsztyn",,,http://www.misa.olsztyn.pl/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJWaozRaJ_4kYRYYLB-5hg2iM,Restauracja Port,,,"<span class=""street-address"">Żeglarska 4</span>, <span class=""postal-code"">10-160</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=2583483546425459297,,,,"Żeglarska 4, 10-160 Olsztyn, Poland",4.8,,941,,"[{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Żeglarska', 'short_name': 'Żeglarska', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-160', 'short_name': '10-160', 'types': ['postal_code']}]","Żeglarska 4, Olsztyn",,,https://www.hotelprzystan.com/kulinaria/restauracja-port,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJnVuFmdZ-4kYRyr2-rvTs8uM,Drewno i Ogień,,,"<span class=""street-address"">Prosta 7/9</span>, <span class=""postal-code"">10-028</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=16425451326621531594,,,,"Prosta 7/9, 10-028 Olsztyn, Poland",4.6,,4560,2,"[{'long_name': '7/9', 'short_name': '7/9', 'types': ['street_number']}, {'long_name': 'Prosta', 'short_name': 'Prosta', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-028', 'short_name': '10-028', 'types': ['postal_code']}]","Prosta 7/9, Olsztyn",,,http://bakula.olsztyn.pl/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJrU6lMS5_4kYR2QpcBcAdw20,Vamos Salvador,,,"<span class=""street-address"">Górna 1</span>, <span class=""postal-code"">10-040</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=7909198081153567449,,,,"Górna 1, 10-040 Olsztyn, Poland",4.7,,715,2,"[{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Górna', 'short_name': 'Górna', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-040', 'short_name': '10-040', 'types': ['postal_code']}]","Górna 1, Olsztyn",,,https://www.instagram.com/vamossalvador/?igsh=bzFiN2pxY255YzNn,OPERATIONAL,"['restaurant', 'night_club', 'bar', 'point_of_interest', 'food', 'establishment']"
ChIJLXln5IB_4kYRQGtN89ZitMg,"Czeburek kuchnia Polsko-Ukraińska, obiady domowe, street food, restauracja",,,"<span class=""street-address"">Seweryna Pieniężnego 13</span>, <span class=""postal-code"">10-001</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=14462292978737965888,,,,"Seweryna Pieniężnego 13, 10-001 Olsztyn, Poland",4.7,,295,,"[{'long_name': '13', 'short_name': '13', 'types': ['street_number']}, {'long_name': 'Seweryna Pieniężnego', 'short_name': 'Seweryna Pieniężnego', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-001', 'short_name': '10-001', 'types': ['postal_code']}]","Seweryna Pieniężnego 13, Olsztyn",,,https://www.czeburekolsztyn.pl/,OPERATIONAL,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'establishment']"
ChIJOycFtCJ_4kYRsMFbR6tJGbw,Restauracja Włoska Da Andrea,,,"<span class=""street-address"">Hugona Kołłątaja 15</span>, <span class=""postal-code"">10-034</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=13553945553533649328,,,,"Hugona Kołłątaja 15, 10-034 Olsztyn, Poland",4.6,,748,1,"[{'long_name': '15', 'short_name': '15', 'types': ['street_number']}, {'long_name': 'Hugona Kołłątaja', 'short_name': 'Hugona Kołłątaja', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-034', 'short_name': '10-034', 'types': ['postal_code']}]","Hugona Kołłątaja 15, Olsztyn",,,https://www.facebook.com/daandreaolsztyn,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJhVytkNZ-4kYRI4COOBU5GEw,Prosta38 Restaurant,,,"<span class=""street-address"">Prosta 38</span>, <span class=""postal-code"">10-029</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=5483195309629538339,,,,"Prosta 38, 10-029 Olsztyn, Poland",4.5,,1752,2,"[{'long_name': '38', 'short_name': '38', 'types': ['street_number']}, {'long_name': 'Prosta', 'short_name': 'Prosta', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-029', 'short_name': '10-029', 'types': ['postal_code']}]","Prosta 38, Olsztyn",,,http://www.prosta38.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJFz7kYXd_4kYR-Uh9ptDAhsw,Grek Food Truck,,,"<span class=""street-address"">Kapitańska</span>, <span class=""postal-code"">10-459</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=14737678832995485945,,,,"Kapitańska, 10-459 Olsztyn, Poland",4.5,,70,,"[{'long_name': 'Kapitańska', 'short_name': 'Kapitańska', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-459', 'short_name': '10-459', 'types': ['postal_code']}]","Kapitańska, Olsztyn",,,,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJU41lkdZ-4kYRfr3l76O-6L8,Handmade - Restauracja Olsztyn,,,"<span class=""street-address"">Hugona Kołłątaja 3</span>, <span class=""postal-code"">10-034</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=13828512267154865534,,,,"Hugona Kołłątaja 3, 10-034 Olsztyn, Poland",4.2,,1588,2,"[{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Hugona Kołłątaja', 'short_name': 'Hugona Kołłątaja', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-034', 'short_name': '10-034', 'types': ['postal_code']}]","Hugona Kołłątaja 3, Olsztyn",,,https://handmadecafepub.localo.site/?utm_source=google_profile&utm_campaign=localo&utm_medium=mainlink,OPERATIONAL,"['restaurant', 'meal_delivery', 'bar', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJoXGxhzV_4kYRTxOft52fC1A,Restauracja Sirocco Olsztyn,,,"<span class=""street-address"">Prosta 3</span>/4, <span class=""postal-code"">10-028</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=5767879247517389647,,,,"Prosta 3/4, 10-028 Olsztyn, Poland",4.7,,875,2,"[{'long_name': '4', 'short_name': '4', 'types': ['subpremise']}, {'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Prosta', 'short_name': 'Prosta', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-028', 'short_name': '10-028', 'types': ['postal_code']}]","Prosta 3/4, Olsztyn",,,https://sirocco.eatbu.com/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJC4M_L0Z54kYRax5uCP0IWwI,Meet & Fit - Slow Food Burgers,,,"<span class=""street-address"">Generała Tadeusza Kutrzeby 4</span>, <span class=""postal-code"">10-693</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=169739293817708139,,,,"Generała Tadeusza Kutrzeby 4, 10-693 Olsztyn, Poland",4.3,,237,,"[{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Generała Tadeusza Kutrzeby', 'short_name': 'Generała Tadeusza Kutrzeby', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-693', 'short_name': '10-693', 'types': ['postal_code']}]","Generała Tadeusza Kutrzeby 4, Olsztyn",,,https://www.meetandfit.pl/,OPERATIONAL,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ-Yjr-wZ_4kYR-TBNKfaZiHY,Sushi Loft,,,"<span class=""street-address"">Dąbrowszczaków 15/2</span>, <span class=""postal-code"">10-539</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=8541245975842074873,,,,"Dąbrowszczaków 15/2, 10-539 Olsztyn, Poland",4.8,,322,2,"[{'long_name': '15/2', 'short_name': '15/2', 'types': ['street_number']}, {'long_name': 'Dąbrowszczaków', 'short_name': 'Dąbrowszczaków', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-539', 'short_name': '10-539', 'types': ['postal_code']}]","Dąbrowszczaków 15/2, Olsztyn",,,http://sushiloftolsztyn.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ82taTFx_4kYRsPr4JotPHD8,PROSTO jedzenie domowe,,,"<span class=""street-address"">Staromiejska 1</span>, <span class=""postal-code"">10-017</span> <span class=""locality"">Olsztyn</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=4547597182810258096,,,,"Staromiejska 1, 10-017 Olsztyn, Poland",4.5,,1010,1,"[{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Staromiejska', 'short_name': 'Staromiejska', 'types': ['route']}, {'long_name': 'Olsztyn', 'short_name': 'Olsztyn', 'types': ['locality', 'political']}, {'long_name': 'Powiat Olsztyn', 'short_name': 'Powiat Olsztyn', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo warmińsko-mazurskie', 'short_name': 'Województwo warmińsko-mazurskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '10-017', 'short_name': '10-017', 'types': ['postal_code']}]","Staromiejska 1, Olsztyn",,,http://www.prosto.olsztyn.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJqV5yU_LtFUcRArVVgBaIaGk,Restaurant Giewont,,,"<span class=""street-address"">Nędzy Kubińca 4</span>, <span class=""postal-code"">34-511</span> <span class=""locality"">Kościelisko</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=7595470401784100098,,,,"Nędzy Kubińca 4, 34-511 Kościelisko, Poland",4.7,,390,,"[{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Nędzy Kubińca', 'short_name': 'Nędzy Kubińca', 'types': ['route']}, {'long_name': 'Kościelisko', 'short_name': 'Kościelisko', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-511', 'short_name': '34-511', 'types': ['postal_code']}]","Nędzy Kubińca 4, Kościelisko",,,https://www.restaurantgiewont.com/?utm_source=GMB&utm_medium=maps&utm_campaign=website,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
